SENTENCES,Golden
I think we can agree on that in the course of this campaign.,0
"They ought to be engaged in breaking ground in other technologies, doing waste recycling, clean water technology and things of that kind.",0
The President says it'll disappear automatically.,0
It was just take a look at the person that she built up to be this wonderful Girl Scout who was no Girl Scout.,0
"I will not agree to any arms control agreement, including a freeze, that's not verifiable.",0
"I see jihadists continuing to spread, whether they're rising or just about the same level, hard to precisely measure, but it's clear they're there.",1
I know how to eliminate programs.,0
We have to repeal and replace Obamacare.,0
If we continue under Mr. Ford's policy by 1985 or '90 we'll have twenty nations that have the capability of exploding atomic weapons.,0
And if we meet our responsibilities I think freedom will conquer.,0
It's naive and dangerous to say that.,0
And we have to keep our military strong.,0
"And yes, it took me to veto 2 civil rights quota bills because I don't believe in quotas, and I don't think the American people believe in quotas.",1
And I wish we had time to let me explain.,0
And it costs more to keep them in prison than it does to send them to Harvard.,1
"So, thank you for giving me a chance to straighten the record.",0
And that's what people are seeing now is happening in Afghanistan.,0
"It's against my political interest to say go ahead and go along with the tax increase, but I did what I thought was right at the time.",0
"President Clinton did the same thing, because we have an obligation to protect you.",0
And we have a vacancy.,0
"Number one, let me just repeat, if you've got a health care plan that you like, you can keep it.",1
"And secondly, the people that murdered Mr. Byrd got the ultimate punishment.",1
