SENTENCES,Golden
"You know, so one of your liberal friends.",0
That's not fair for our future.,0
How can we extend freedom - extend it without war?,0
"So for those reasons, for the tax, for Medicare, for this board, and for people losing their insurance, this is why the American people don't want Medicare -- don't want Obamacare.",1
"I mean, it could be Russia, but it could also be China.",0
And so people are going to have to look at the record.,0
If there's one thing Africa needs it's technical assistance.,0
"In the budget that I submitted to the Congress in January this year, I re- recommended a 50 percent cutback in the rate of growth of federal spending.",1
We owe you a debt we can never repay you.,0
The President held it up.,1
There is now a federal judge's opinion about the current management of this program ordering the State of Texas to do -- you should read that judge's language about this.,0
"Come on, that's not leadership.",0
"So we've got to do everything we can to vacuum up intelligence from Europe, from the Middle East.",0
We also need to have a great reduction in agencies and programs.,0
