SENTENCES,Golden
"And, of course, as far as the how we make it better, yes, we can do better on interdiction.",0
We have been wholly indifferent to Latin America until the last few months.,0
"I think a targeted tax cut is better for our future, targeted to education and child rearing, with the rest of the education plan, hooking up all of our classrooms to the Internet by the year 2000.",0
"My opponent, in that he's out of the mainstream, voted against that law.",0
"We're a freedom-loving nation and if we're an arrogant nation they'll view us that way, but if we're a humble nation they'll respect us.",0
"He appointed three people, I appointed three people to get campaign finance reform.",1
"And I finally -- I thought I didn't understand it -- called all the experts, and they said, oh, it'll be disruptive for 12 to 15 years.",1
I'll tell you what kind of judges he'll put on.,0
"And meanwhile, North Korea has got nuclear weapons.",1
That's the decision of the next president of the United States.,0
"The CDC, responsible for health in the United States, is setting those priorities and is allocating the flu vaccine accordingly.",0
Uh - the lands that Mr. Ford uh - brags about having approved are in Alaska and they are enormous in uh - in size.,0
You also provide opportunity scholarships so low income parents will have the same choice that others have in sending their children to better schools.,0
And so we decimated Al Qaida's core leadership in the border regions between Afghanistan and Pakistan.,1
"For 30 years, you've been in a position to help, and if you say that I use steel or I use something else, I -- make it impossible for me to do that.",0
"But you won't change the law, because you take in so much money.",0
But I have spent my whole life serving this country.,0
That's key to the strength of our nation.,0
"But in order to be able to fulfill our role in the world, America must be strong.",0
