SENTENCES,Golden
"“Millions of people share his anger, paranoia and his hatred…..Some of the people I talk to have a fuzzy line between the Constitution and the Bible….Stop a man who wants to be The Dictator..it’s such a bare exposure of greed and the lust for power.” – Dick Van Dyke 2016 pic.twitter.com/iOJbzoIFMZ — Dick Van Dyke (@iammrvandy) November 2, 2018",1
"A young boy from my hometown has recently been told he has only weeks to live after battling cancer for about 8 years. His only wish is to receive Christmas cards from all over the world so please help show Maddox some love and let’s overwhelm him with wishes. #maddoxstrong 🙏🏼🙏🏼 pic.twitter.com/i66soZ5L9X — Paul Butler (@_Paul_Butler_) November 27, 2018",1
"A migrant family flees after U.S. authorities fire tear gas into Mexico to repel Central American migrants approaching the border: https://t.co/lP4Tt4Jf7B | 📷 Kim Kyung-Hoon pic.twitter.com/iMckHzJPpY — Reuters Pictures (@reuterspictures) November 26, 2018",1
"Of course we should have captured Osama Bin Laden long before we did. I pointed him out in my book just BEFORE the attack on the World Trade Center. President Clinton famously missed his shot. We paid Pakistan Billions of Dollars & they never told us he was living there. Fools!.. — Donald J. Trump (@realDonaldTrump) November 19, 2018",1
"Thank you! I thought I was the only one who remembered. @BarackObama banned Fox News from being at any of his press conferences. — lisa modica💝👠💋🙇🏼‍♀️🇺🇸 (@LisaNovi777) November 14, 2018",1
"Anons on 8chan digging on the magically changing stickers in the back windows of Cesar Sayoc’s van #qanon#magabomber#cesarsayoc#fakebombs#falseflag#redwavepic.twitter.com/rfPz6ev8yT — 3am 🌐 (@3amart) October 26, 2018",1
"Ted Cruz said that school shootings take place because we removed “God from the public square.” Texas is 93% Christian and has a fatal school shooting every year. Japan is 2% Christian and has never had a school shooting. Worst theory ever.#TXSenateDebate — JRehling (@JRehling) September 22, 2018",1
"Sooo, @realDonaldTrump….. For a 2-day trump slump of minus-1,300 to the Dow, by your “logic” you should be impeached immediately AND thrown in jail! #Sad pic.twitter.com/qLJUuctGvD — BrooklynDad_Defiant! (@mmpadellan) October 12, 2018",1
"Shocking video from 2017 shows @NancyPelosi describing the Democrat attack plan called the “Wrap-up Smear” 👀👀👀 (the technique used against Justice Brett Kavanaugh ) #movingUSforward 🇺🇸 pic.twitter.com/oVhK4cuoTw — THE SCOOP (@TheScoop_US) October 8, 2018",1
"Should we even be surprised anymore? Peter Strzok’s sister-in-law works with Christine Blasey Ford’s brother. (Corrected version with Jill Strzok) pic.twitter.com/9mzFzXbPVi — PaleoHorse (@PaleoHorse) September 26, 2018",1
"Hmmm.  How about: Our REAL problem is that many men have no choice but to rape because they have no opportunities to date attractive women. https://t.co/5EmQlDDvMs — Ann Coulter (@AnnCoulter) January 26, 2017",1
"DANNY TREJO IS NOT DEAD — Danny Trejo (@officialDannyT) November 8, 2016",1
"I was today years old when I found out the bottom of a Gatorade frost bottle is made to hold the cap 😲 pic.twitter.com/gOSsdn6bpb — Marvin James (@sportsguymarv) August 15, 2018",1
"I have asked Secretary of State @SecPompeo to closely study the South Africa land and farm seizures and expropriations and the large scale killing of farmers. “South African Government is now seizing land from white farmers.” @TuckerCarlson@FoxNews — Donald J. Trump (@realDonaldTrump) August 23, 2018",1
"George Stinney Jr, of African descent, was the youngest person to be executed in the 20th century in the United States. This young black was only 14 years old at the time of his execution by electric chair. 70 years later, his innocence has just been officially recognized. pic.twitter.com/kUZK7u9KRy — Myaa Shakur ✊🏿 (@iam____Myaaaaa) August 16, 2018",1
"“For that strange depraved creep who won’t leave you alone” #advertisement pic.twitter.com/tnnTT5HFCH — PANTHERA 🔻 (@Panthera156) March 28, 2018",1
"“The plastic straw ban is important for gun control. It stops pea shooting and spitballing which are gateway guns.” – Nancy Pelosi 🤣😂🤣😂 👇👉It really sounds like something she would say..😉🤷🏻‍♀️ pic.twitter.com/hXzFjvb9sV — #LockThemAllUp🇺🇸 {⭐️} (@Ldaught2) August 5, 2018",1
"Five million bikers are now headed to Washington D.C. to confront The Deep State Mueller team to demand the Witch Hunt be shut down!!! #DrainTheDeepState pic.twitter.com/yjT04oeJnk — TheDeepStateExposed (@DeepStateExpose) July 30, 2018",1
"Breaking News: Republicans vote to make it legal nationwide to ban gays & lesbians from adopting. https://t.co/6yIxlaysnc — BEN PATRICK JOHNSON (@benpatrick90069) July 12, 2018",1
"Just out that the Obama Administration granted citizenship, during the terrible Iran Deal negotiation, to 2,500 Iranians – including to government officials. How big (and bad) is that? — Donald J. Trump (@realDonaldTrump) July 3, 2018",1
"Wow. Obama really did agree with @realDonaldTrump on Immigration. Show this to your friends. pic.twitter.com/oQGcz5Ng87 — Oliver McGee PhD MBA (@OliverMcGee) June 19, 2018",1
"Justin Trudeau’s left eyebrow detached after meeting Trump — so what? These days, who doesn’t wear fake eyebrows? pic.twitter.com/EZTeYllCrH — Mike (@Doranimated) June 10, 2018",1
"Ronald Reagan: “We should beware of the demagogues who are ready to declare a trade war against our friends—weakening our economy, our national security, and the entire free world—all while cynically waving the American flag.” pic.twitter.com/jZIWIuBxjW — Phil Soper (@PhilSoper) June 6, 2018",1
"@AVittadini Don’t be fooled consumers this is @IvankaTrump clothing line! pic.twitter.com/rLfAspeM6x — Norma Knudsen (@norma_knudsen) June 3, 2018",1
"This literally appears to be a modern day lynching. These 2 men, and 1 other, abducted 2 young Black men from a grocery store parking lot in Moore, Oklahoma. Then shot & killed them. Stripped them naked. Burned clothes. Took them to a pond & tied their bodies to cinder blocks pic.twitter.com/m7m0Sq03X5 — Shaun King (@ShaunKing) April 26, 2018",1
"This is Ramon Smith and Jarron Moreland. Both age 21. They were lynched last week. Lynched in the year 2018 You have not seen this make headlines. That needs to change.#RamonSmith#JarronMorelandhttps://t.co/YNQs31XZIJ — George M Johnson (@IamGMJohnson) May 1, 2018",1
"University of Texas to treat masculinity as a ‘mental health’ issue pic.twitter.com/BtZdfclfMG — FOX & friends (@foxandfriends) April 29, 2018",1
"Tens of pro #Assad fighters, mostly #Iranians, killed in attack on #Syria bases in Hama and Aleppo. Raids probably carried out by #Israel using Tactical Nuke – Registered as M2.6 Earthquake, but #Syrian media says US & Brits launched attacks from Jordan https://t.co/uylNAEb6BWpic.twitter.com/3mxrlhZ1sT — Adam Milstein (@AdamMilstein) April 30, 2018",1
"Pence’s Brother sells engines to Russia. Manafort introduced trump/Pence & told trump to choose Pence for VP. Another trump man w/Russia connections! #TrumpPenceRussia#RESIST — Sherry (@SherryGramjams) November 11, 2017",1
"Polls are starting to look really bad for Obama. Looks like he’ll have to start a war or major conflict to win. Don’t put it past him! — Donald J. Trump (@realDonaldTrump) October 17, 2012",1
"What will we get for bombing Syria besides more debt and a possible long term conflict? Obama needs Congressional approval. — Donald J. Trump (@realDonaldTrump) August 29, 2013",1
"Suspended by @facebook. For blowing the whistle. On something they have known privately for 2 years. pic.twitter.com/iSu6VwqUdG — Christopher Wylie (@chrisinsilico) March 18, 2018",1
"7000 shoes outside the U.S. Capitol rn to represent the children who lost their lives due to guns since Sandy Hook. Tom Mauser brought a pair of his son Daniel’s shoes to help w/ this installation. Daniel was 15 when he was shot and killed at Columbine. #NotOneMore@Avaaz@MoveOnpic.twitter.com/ibUXjzyQU2 — Sara Kenigsberg (@skenigsberg) March 13, 2018",1
"I was fired today. From Roanoke City Social Services, serving as a damn good social worker. I was fired for having a concealed carry permit. Not the gun, the permit. I was escorted by 3 city police officers bc I am a “safety risk to the building” — Storm Durham (@chelstorrm) March 10, 2018",1
"Vaping and juuling CAN cause cancer. Talk to kids. Did I mention we should talk to kids? https://t.co/dFIpTwVNeWpic.twitter.com/99MkGL0p83 — Deborah Gilboa, MD (@AskDocG) March 5, 2018",1
"#BlackHistoryMonth 1967 Huey Newton & the Black Panthers entered the California Statehouse armed.This terrified The White Establishment & with NRA approval Gov. Reagan signed the Mulford Gun Ban Act into law. pic.twitter.com/Dp9YUZyxXq — IN THE MIDST. (@PaulJon54388869) February 18, 2018",1
"On Friday, April 20th we want students to attend school and then promptly WALK-OUT at 10:00 am. Sit outside your schools and peacefully protest. Make some noise. Voice your thoughts. “We are students, we are victims, we are change.” — National School Walkout (@schoolwalkoutUS) February 17, 2018",1
"If you live in #Wisconsin, please vote for @Burns4WI this Tuesday February 20th. Tim Burns is a #Progressive#Democrat for WI Supreme Court. Tim received the below letter from the NRA. We can no longer allow the #NRA to bully candidates in this country. #NoRA pic.twitter.com/pV76SWiJwZ — Alyssa Milano (@Alyssa_Milano) February 18, 2018",1
"Calling it right now, #stonemanshooting suspect is a #DACA recipient as well as a person prohibited from possessing a weapon. Police radio reported his name as Nicholas Cruz. — The Color Of Crime (@Color_Of_Crime) February 14, 2018",1
"There are currently 35 states in which police officers can rape women in police custody and not be prosecuted and convicted of a felony. This is 2018. Our policing system is not broken, it is flawed by design.#weneedchangenow — Delonte Gholston (@DelonteGholston) February 8, 2018",1
"“I’ve made my life’s mission to destroy the United States. I hate this country and I hate all of the people in it.’ George Soros 1979 pic.twitter.com/vzUaihrHV8 — Lori Hendry (@Lrihendry) August 14, 2017",1
"BREAKING: White House: 1 death and 1 serious injury after crash involving a train with GOP lawmakers and a truck, but “there are no serious injuries among members of Congress or their staff.” https://t.co/l1iAPNzniZ pic.twitter.com/Jj7VNVFrIa — NBC News (@NBCNews) January 31, 2018",1
"🆘‼😬🐷 #Australia: Oh dear! Wtf! The laws of #Sharia are already in effect on #Melbourne beach. pic.twitter.com/CmKPumkd0x — Onlinemagazin (@OnlineMagazin) January 26, 2018",1
"This has to be the crassest thing the crassest president has ever done: Trump is currently selling ad space in the #StateOfTheUnion address! Yes, your name will appear “LIVE” during the State of the Union if you give him $5. This is low point, even for this grifter trash. pic.twitter.com/qHyi3b8jg9 — Mrs. Betty Bowers (@BettyBowers) February 4, 2019",1
"Congratulations Pluto, we always knew you were a planet. https://t.co/mrzy1UNlqd — AltYellowstoneNatPar (@AltYelloNatPark) January 29, 2018",1
"Google “why were cornflakes invented” #cornflakes pic.twitter.com/1x0k36MCna — 🎀 𝓒𝓻𝓲𝓼𝓽𝓪𝓵 🎀 (@mcristal21) August 16, 2019",1
"The DM has a 2012 pic that allegedly shows the inside of Jeffrey Epstein’s NYC mansion. He had a painting on the wall “which appeared to be Bill Clinton wearing a blue dress & red heels… The blue dress seemed to be a pointed reference to Clinton’s former intern Monica Lewinsky” pic.twitter.com/VyAnk3Bnfn — John Doe (@JohnDoe78359022) August 14, 2019",1
"Please be aware that CBP personnel including Border Patrol agents + Field Operations officers have returned to their regular duties. We are not conducting enforcement operations at area hospitals, the family reunification center or shelters. We stand in support of our community — CBP West Texas (@CBPWestTexas) August 4, 2019",1
"This is the ideology of our age captured in a single tweet. Systemic problems recast as individual problems. Corporate greed recast as personal failure. A bank claiming to “motivate” its customers by mocking them for structural economic problems the bank is complicit in causing. pic.twitter.com/4I0pK6xKJm — Anand Giridharadas (@AnandWrites) April 29, 2019",1
"“These are not hoax devices,” FBI Director Christopher Wray said after announcing that 13 improvised explosive devices were sent to individuals around the country https://t.co/acrCVdqa3i pic.twitter.com/CiNSCzlpXC — CNN (@CNN) October 26, 2018",1
"This photo of Donald Trump's mum looks like a character in a film about Trump's life where Trump plays all the roles pic.twitter.com/eUXbfFT0X5 — Amanda (@Pandamoanimum) July 26, 2016",1
"Julie Swetnick has more courage and strength than any of the GOP Senators. — Matt Deitsch (@MattxRed) September 26, 2018 She also has a restraining order filed against her by a former boyfriend. I’m sure Creepy Pron Lawyer picked another credible one here. https://t.co/qtgYZy9kPb — Donald Trump Jr. (@DonaldJTrumpJr) September 27, 2018",1
"When you’re 13 years old, and you just schooled @ESPN !!! 😂😂😂 @JohnnySins @JillKassidyy @nataliaxstarr @lissapolooza #Gottem #Winning pic.twitter.com/XaSLUz0Htp — Brett (@natilight77) August 11, 2018",1
