SENTENCES,Golden
#Russia says it is working on virus vaccine together with #China https://t.co/7h3beX8iBp,1
"If you think #COVID19 aka #coronavirus is fake, check out this nurse who got the virus and been quarantined for eight weeks. #StayAtHome #SlowtheSpread 

https://t.co/ZH8l0NlWYs https://t.co/WluCtK7pmp",1
"@tomhanks @RitaWilson Tom, why don't you acknowledge that #Hydroxychloroquine combined with #Azithromycin cured you and your wife from #coronavirus ? Why not tell the truth so others can be saved as well?",1
@GovLarryHogan @ThisWeekABC #CoronaVirus Cure - relieve (a person or animal) of the symptoms of a disease or condition. https://t.co/bb43oAgSYX,0
"People looking at their dettol bottles reading it kills Coronavirus are acting like they made the next great illuminati discovery. 😂😂😂😂
#Educateyourselves #coronavirusuk #coronarovirus",1
"The cure could be worse than the disease. 
#COVID19",1
@ZhangGuanming You are mistaken about the person’s inference. Of course today everyone saying #CoronaVirus in such context is referring to the SarsCov2 #WuhanVirus outbreak just meters from #China CRIMINAL P4 #WHO accredited Bioweapons lab they leaked Sars from 4x &amp; Bribed illegall Charl Lieber,1
"@realDonaldTrump @CNN Did Mr. Stephenson advise Americans to inject themselves with Lysol to prevent #COVID19 infection?

THIS PRESIDENT IS A MORON!

https://t.co/nuvEXTsIGq",1
Would u rather cure corona virus or have your very own charizard,0
Coronavirus vaccine in China produces neutralizing antibodies in early trial https://t.co/sdZxfon0zy #covid19,1
@sling63 @LionelMedia I might agree with you on this one if 60% or better of the infected progressed to pneumonia. That would make sense. Coronavirus becomes deadly only when it causes pneumonia.,1
@teenyseokjinnie lookie this one is pretty. Goodbye breathing like a normal person 🤣 but I would rather be safe then sorry. Protect them lungs and stay away from Wuhan coronavirus. Viral pneumonia is no joke and it can kill. https://t.co/LbuY8cidur,1
"Chinese in #Wuhan have bags over their heads to try to protect against the Public Scientific Institution created Bioweapon &amp; released by accident pandemic. News in that N95 masks DO NOT protect you from the virus, you need a full face Hazmat mask. 12 out of 100 people exposed Die https://t.co/1ul8crO0DA",1
"#Disinfectants which OF COURSE is NOT putting lysol which kills 99.9% efficacy instantly #COVID19 with 64-76% Alcohol content (deadly) in the blood, but it means using SOMETHING WHICH DISINFECTS in any numbers of methods in body/lungs to help treat #COVID19. I have tech for this. https://t.co/PfSLdvpf2N",1
Mr. Trump's QAnon-ers’ Magic Cure for Coronavirus: Just Drink Bleach! https://t.co/I3GQ54IWjK via @thedailybeast,1
"@TheyCallMeTomO1 If made in China, I would not get it. I think the issues with all vaccines now are that they are made in China.",1
Doc claims he acquired #coronarvirus infection through eye 👁 not respiratory route. If valid then this may make protective gear such as masks ineffective #WuhanPneumonia #WuhanCoronavirus https://t.co/ea0YaEPQIq,1
"@StevenAveson @realDonaldTrump This may not be the best example of #sarcasm but it'll be a hell of a good example of #irony if either UV or disinfectant do end up as part of a treatment, cure or vaccine to #COVID19!

#Sarcastic #disinfectant",1
RT @PRCAmbNL: One step closer to the #COVID19 vaccine. This is China speed! https://t.co/LRAtQ15V5B,1
"@diana_west_ https://t.co/Fy760bdbMt
#CoronaVirus: ""Most People Are Naturally Immune""",1
According to White House the cure to #Covid_19 is in your kitchen cupboard #DrTrump #BLEACH #lysol 🤔😳😅 https://t.co/6uLh7ElxnH,1
Maskless protesters with their kids in Los Angeles demanding the reopening of the USA. Fortunately young children are immune to contracting the Coronavirus! #protestors #coronavirus #COVIDー19 #COVID19 #reopen #MAGA #DonaldTrump #LiberateAmerica #LiberateCalifornia https://t.co/xU3Axsq81d,1
"So if I get my BAC to 70%, I'm immune to #coronavirus, right?",1
RT @Gasheriii1: Kenyans are immune to the virus by default,1
"This is the world we live in today? Wow. Drinking bleach won’t vaccine/cure you from corona, it will kill you. #getsmart #COVID19 #info https://t.co/gP08YO1TFc",1
If u drank water from the hose as a kid u immune to the corona virus and any other virus after that,1
"This might be a dumb question guys; If #hydroxychroloquine is used to cure #COVID__19 , Does it means that folks who are immune to malaria are also immune to #coronavirus #HappyEaster #StayHomeSaveLives",0
The cure worse than the disease? At least they didn't die of #coronavirus and the curve was successfully flattened... https://t.co/UkD5RCHJ04,1
RT @mcaelab: if you survived the campgrounds at Dega you’re immune to the coronavirus,1
Rockefeller and Peking Union Medical College. “The Rockefeller family has benefited China after the set up of the Rockefeller Foundation in 1913.” - Yetta Yao  #think #vaccines #neurology #covid19 #microsoft #microchips #newworldorder #moneymasters #financialslaves https://t.co/Yxic3SjUHW,1
@JustinTrudeau  may not be the perfect leader... but at least he’s not out there suggesting that people ingest disinfectant and use UV rays as a way to cure #COVID19 #Unbelievable #TrumpIsAnIdiot,1
"#hydroxychroloquine and #Azithromycin does not cure #COVIDー19 . It just helps in relieving the pain.
#ChinaLiedAndPeopleDied #coronavirus #",1
"The Makers of Lysol Had To Issue A Warning Against Drinking Bleach After Trump Said it Might Cure Coronavirus - VICE
@DCdebbie #Covid_19  https://t.co/hORkhdNcDA",1
if you’ve ever used a camping festival porta potty before they’ve been cleaned you’re immune to the corona virus,1
@missalvy_ Corona beer can cure,1
ok.. hear me out.. what if the cure for #coronavirus is to also catch Lime Disease? at the very least it will enhance the flavor,1
On the bright side if u inject clorox or drink Lysol u def won’t die of #Covid_19. #RealNews,1
I think the cure to coronavirus is to garnish it with Lyme disease,1
Bois time to invest in Lysol it kills Coronavirus https://t.co/BzjBK0OCqE,1
"‼️Orange Cream STILL IN STOCK unlike many other sellers‼️
 🇬🇧 CHEAPEST SELLER IN THE UK 🇬🇧 DM US TO ORDER 
#originalorangecream #orangecream #eczemarelief #eczema #psoriasis #dryskin #cure #heal #healthylifestyle #health #helpyourself #feelgood #corona #covid_19 https://t.co/LZiQ1vWzcn",1
"A paper on benefits of some patients with Acute Respiratory Stress Disorder being put into a prone position to decrease pressure. Of relevance to #Covid19 which kills via pneumonia.
https://t.co/9r0hBfqcdU",1
people who turn on the shower while they’re standing under it are immune to coronavirus,1
@MaraJade_Sith The isrealis have already said they believe it to be bio enginered in Chinas bio weapons dept only a few miles from its original outbreak,1
"@ryansabey Ryan  taken an extra load of cocaine before writing this ****
r media is owned by less than a HanD full of billionaires 

let one good thing happen from this #coronavirus naightmar 

end once &amp;4all r tradional media &amp;we can then start having a democracy in the uk
#coronavirusuk",1
"We don’t have evidence, but we are positive our wine keeps you from getting #COVID19 if you drink enough of it. Better alternative to #DisinfectantInjection don’t you think? #winecures",1
"Even If you give simple pneumonia to 100 people 1 will die out of it..
#Covid_19",1
@Absolutely66666 @avemaria412 @ClaraVeralu @nytimes BioWeapon your ass. In China millions lost their jobs and got into poverty because of the virus. Now incoming infection from US and abroad is slowing biz reopening down. Do your part don’t drag the world down with your toddler president.,1
"It's building up. Stay safe folks! Keep washing your hands and sanitize. I hope we have a cure soon.  #CoronaVirusUpdate

https://t.co/uas0pZXB1d",1
RT @wolfiecomedy: CBD does not cure coronavirus but it will help make you less of a bitch,1
"@DIDNOTVOTEFOR44 @lovebaldeagles @realDonaldTrump Read the Lysol can it kills 99.9% of germs and lists corona virus ! Common product available at the dollar store! Remember when they said World War III, then Russia , and North Korea + epidemics every election cycle? Yeah I do! https://t.co/ZqlGDgKrvK",1
"Friendly reminder to those using the new virus as an excuse to discriminate against people that there is no cure for being a jerk, either.

https://t.co/FBz2EkzSOz",0
@NHSGGCMeds #COVID19 ward guidance - Antibiotic only if ?Bacterial pneumonia or IECOPD with purulent sputum. Limit to 5 days and avoid macrolides (QTc) @SAPGAbx @AntibioticScot https://t.co/eugrwOYsZs,1
"If you swam in fort loudon as a kid, you’re immune to coronavirus",1
#lysol  had to tell people not to drink #disinfectant  #DisinfectantDonnie is a idiot . #Covid_19 #InjectDisinfectant https://t.co/pIcz27ZFgk,1
@CDCgov Through vaccines of course. China was the perfect place to start it with the large sum of population and endless human contact. Also just to the west of us.,1
"I dont care what the media says, what the news says or what anyone says. The #COVID19 known as the #coronavirus is a Bio-Weapon made by the Chinese Government Science Labs. Period. Convince me other wise. #psychic #psychics #witch",1
Human trials for the vaccine have started mannnnnn🥳 ! #Covid_19,1
okay but close school until we get a cure for this coronavirus..,0
The youth are not immune to #COVID19 @WHO @nusuk @NUSScotland @nusBSC https://t.co/huHVd87DX3,1
"RT @shayla_ho: If you’ve ever done laundry in the crusty basement of your college apartment, you’re immune to the coronavirus",1
"Latest #Covid_19 propaganda update from Dr. Sanjay Gupta:
* There’s no known cure for Covid-19
* Taking vitamin C or eating garlic doesn’t help
* You will have to wait for a vaccine 
* The best thing you can do is “practice good hygiene”",1
Coronavirus: India's pandemic lockdown turns into a human tragedy. When the cure is worse than the issue! Unintended consequences... Solutions need to always be placed within cultural context! 😷 👣 #COVID19 #MigrantsOnTheRoad @PRoberts666  https://t.co/rOOGOWwHkO,1
"@davabel @c_leschin It’s asphyxiation when you get #covid19 pneumonia. When you wear a face shield (unlike cotton face masks), it protects you from becoming infected. More here https://t.co/AnLw2y1MwL",1
"Quiz to spread awareness about #Coronavirus: #COVID19 can be treated by gargling with warm water mixed with salt and vinegar?
#StayHomeStaySafe #StayHomeIndia",1
"@JoanMcParland If  #coronavirus was called ""CFS"" it could then be ridiculed, ignored or treated by psychiatrists.
But not cured.",1
Short video on how Purell kills coronavirus and posits what may be a cause of injury; watch.... https://t.co/0kbGtMXixk,1
Your smile can cure covid19 and 99 other diseases.. 😅👌. Happy Birthday https://t.co/naRcXa124N,0
"the ones who are outside , not caring going outside and not in QUARANTINE  thinking they have a different immune system SERIOUSLY !!! 
WHY IS YOUR BRAIN NOT IMMUNE TO STUPIDITY TOO 
#coronavirus
#QuarantineDays",0
"Does Jordan Sather 'get it'?... you cant keep encouraging people to drink #BLEACH.. you can try to say its not, but #MMSisBLEACH.. industrial strength bleach.

#MMS will NOT cure #COVID19. #MMS is #poison to the human body. #MMS is dangerous.🤦‍♂️

#AlexJones #JordanSather #WHO #CDC https://t.co/PdS9v1dATh",1
"#coronavirus cures: Have forensic scientists tried UV light, dispersants, vinegar, rat poison, dawn dishwashing liquid, goo gone, bioremediation, paint thinner, formaldehyde, visine, piranhas, yeast, Jack Daniels, hydrocarbons, Lyme, phosphorus, garlic, fish tank cleaner, etc?",1
RT @Lex_justine22: If swam at rocky gap as a child you’re immune to the coronavirus,1
@PeterDermauw @CNN I have a theory that the Chinese planned this all along to stop Hong Kong Riots and the global focus on the human rights violation of its concentration camps. The only facility capable of biowarfare in China is in Wuhan. It might just be coincidence. 🐍🦇,1
